biglabel,biglabel_link,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40843,印花 | Sprout Esports | 2018年波士顿锦标赛,Sticker | Sprout Esports | Boston 2018,68.6,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911255,印花 | Imperial Esports（闪耀）| 2022年里约热内卢锦标赛,Sticker | Imperial Esports (Glitter) | Rio 2022,1.19,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41034,印花 | Virtus.Pro | 2018年波士顿锦标赛,Sticker | Virtus.Pro | Boston 2018,49.7,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40918,印花 | Team EnVyUs（全息）| 2016年科隆锦标赛,Sticker | Team EnVyUs (Holo) | Cologne 2016,99.3,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,880188,印花 | PTFO（全息）,Sticker | PTFO (Holo),1.83,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871695,印花 | 爪眼巨人（红色）,Sticker | Red Cyclawps,1.89,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928564,印花 | jL（全息）| 2023年巴黎锦标赛,Sticker | jL (Holo) | Paris 2023,2.38,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,780263,印花 | 泰伦坑道虫,Sticker | Tyranids Ravener,3.18,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772325,印花 | ISSAA（闪亮）| 2019年柏林锦标赛,Sticker | ISSAA (Foil) | Berlin 2019,2.89,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40990,印花 | 不爆头就捣蛋,Sticker | Trick Or Threat,2.97,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911685,印花 | juanflatroo（全息） | 2022年里约热内卢锦标赛,Sticker | juanflatroo (Holo) | Rio 2022,3.66,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40615,印花 | Ninjas in Pyjamas（闪亮）| 2016年科隆锦标赛,Sticker | Ninjas in Pyjamas (Foil) | Cologne 2016,107.5,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960195,印花 | Patti（金色）| 2024年哥本哈根锦标赛,Sticker | Patti (Gold) | Copenhagen 2024,6.33,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,959908,印花 | dumau（金色）| 2024年哥本哈根锦标赛,Sticker | dumau (Gold) | Copenhagen 2024,6.99,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960899,印花 | Aleksib（金色，冠军）| 2024年哥本哈根锦标赛,"Sticker | Aleksib (Gold, Champion) | Copenhagen 2024",9.89,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847301,印花 | BIG（闪亮）| 2020 RMR,Sticker | BIG (Foil) | 2020 RMR,1.27,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847292,印花 | Boom（全息）| 2020 RMR,Sticker | Boom (Holo) | 2020 RMR,1.21,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847272,印花 | FaZe（全息）| 2020 RMR,Sticker | FaZe (Holo) | 2020 RMR,2.31,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847270,印花 | Virtus.pro（闪亮）| 2020 RMR,Sticker | Virtus.pro (Foil) | 2020 RMR,3.16,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760619,印花 | bondik（闪亮）| 2018年伦敦锦标赛,Sticker | bondik (Foil) | London 2018,210,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911688,印花 | HexT（全息）| 2022年里约热内卢锦标赛,Sticker | HexT (Holo) | Rio 2022,4.76,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760410,印花 | MIBR | 2018年伦敦锦标赛,Sticker | MIBR | London 2018,4.91,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760519,印花 | Xizt | 2018年伦敦锦标赛,Sticker | Xizt | London 2018,4.49,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40611,印花 | 忍者偷包,Sticker | Ninja Defuse,5.69,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928563,印花 | kyxsan（金色）| 2023年巴黎锦标赛,Sticker | kyxsan (Gold) | Paris 2023,5.8,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,770848,印花 | 箱巢 (全息),Sticker | Nest Egg (Holo),6.03,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,770850,印花 | 打个鸡儿,Sticker | Fowl Play,7.69,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768193,印花 | Golden | 2019年卡托维兹锦标赛,Sticker | Golden | Katowice 2019,7.7,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928601,印花 | mynio（金色）| 2023年巴黎锦标赛,Sticker | mynio (Gold) | Paris 2023,10.73,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,853178,印花 | 魔性探员 巴尔干（全息）,Sticker | Poorly Drawn Balkan (Holo),9.9,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928601,印花 | mynio（金色）| 2023年巴黎锦标赛,Sticker | mynio (Gold) | Paris 2023,10.73,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,853178,印花 | 魔性探员 巴尔干（全息）,Sticker | Poorly Drawn Balkan (Holo),9.9,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928205,印花 | b1t（全息）| 2023年巴黎锦标赛,Sticker | b1t (Holo) | Paris 2023,11.24,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40893,印花 | TaZ | 2017年克拉科夫锦标赛,Sticker | TaZ | Krakow 2017,12.6,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,888069,印花 | 面对我（闪亮）,Sticker | Face Me (Foil),17.7,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40732,印花 | SK Gaming（全息）| 2016年科隆锦标赛,Sticker | SK Gaming (Holo) | Cologne 2016,290.8,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960119,印花 | n1ssim（金色）| 2024年哥本哈根锦标赛,Sticker | n1ssim (Gold) | Copenhagen 2024,6.65,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,959962,印花 | ICY（全息）| 2024年哥本哈根锦标赛,Sticker | ICY (Holo) | Copenhagen 2024,2.16,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960035,印花 | m0NESY（金色）| 2024年哥本哈根锦标赛,Sticker | m0NESY (Gold) | Copenhagen 2024,289.5,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772049,印花 | kennyS（闪亮）| 2019年柏林锦标赛,Sticker | kennyS (Foil) | Berlin 2019,27.7,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768689,印花 | arT（闪亮）| 2019年卡托维兹锦标赛,Sticker | arT (Foil) | Katowice 2019,45.61,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40129,印花 | 锦上添花（闪亮）,Sticker | Fancy Koi (Foil),27.21,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,773546,印花 | 双架 (全息),Sticker | Boost (Holo),15.23,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,895533,印花 | junior（全息） | 2022年安特卫普锦标赛,Sticker | junior (Holo) | Antwerp 2022,15.97,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768158,印花 | ViCi Gaming | 2019年卡托维兹锦标赛,Sticker | ViCi Gaming | Katowice 2019,16.6,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41686,印花 | mousesports | 2017年克拉科夫锦标赛,Sticker | mousesports | Krakow 2017,21.95,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40560,印花 | NEO | 2017年克拉科夫锦标赛,Sticker | NEO | Krakow 2017,18.8,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,39909,印花 | 噼啦（全息）,Sticker | Bish (Holo),24.34,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960009,印花 | Patti（全息）| 2024年哥本哈根锦标赛,Sticker | Patti (Holo) | Copenhagen 2024,2,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,895461,印花 | JT（全息） | 2022年安特卫普锦标赛,Sticker | JT (Holo) | Antwerp 2022,26.08,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,875853,印花 | Astralis | 2021年斯德哥尔摩锦标赛,Sticker | Astralis | Stockholm 2021,1.29,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871632,印花 | 爪眼巨人（绿色）,Sticker | Green Cyclawps,1.56,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,878925,印花 | refrezh （全息） | 2021年斯德哥尔摩锦标赛,Sticker | refrezh (Holo) | Stockholm 2021,1.51,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871577,印花 | 弄潮儿（迈阿密）,Sticker | Miami Wave Rider,2.68,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847223,印花 | Spirit（全息）| 2020 RMR,Sticker | Spirit (Holo) | 2020 RMR,2.09,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911468,印花 | chelo | 2022年里约热内卢锦标赛,Sticker | chelo | Rio 2022,1,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928271,印花 | Team Liquid（金色）| 2023年巴黎锦标赛,Sticker | Team Liquid (Gold) | Paris 2023,8.38,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911390,印花 | qikert（闪耀）| 2022年里约热内卢锦标赛,Sticker | qikert (Glitter) | Rio 2022,1.99,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871132,印花 | 弄潮儿（血月）,Sticker | Blood Moon Wave Rider,3.29,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871557,印花 | 战吼（绿色）,Sticker | Green Gnar,4.44,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871290,印花 | 死亡之眼,Sticker | Dead Eye,11.17,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,895510,印花 | Patsi（全息） | 2022年安特卫普锦标赛,Sticker | Patsi (Holo) | Antwerp 2022,15.8,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871528,印花 | 斯塔比鱼（迈阿密）,Sticker | Miami Stabbyfish,6.42,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928614,印花 | Keoz（金色）| 2023年巴黎锦标赛,Sticker | Keoz (Gold) | Paris 2023,10.23,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928368,印花 | MOUZ（金色）| 2023年巴黎锦标赛,Sticker | MOUZ (Gold) | Paris 2023,32.32,,普通,非凡,印花,
